date;Volume;BS_flow_[m3/d];TS_BS_[gTS/L];VS_BS_[gVS/gTS];PS_flow_[m3/d];TS_PS_[gTS/L];VS_PS_[gVS/gTS];VSR
2009-01-31;111300.0;1297.7333333333331;36.64666666666666;0.8253722728135725;1259.0666666666666;61.01166666666666;0.6999333333333334;50.24582870576413
2009-02-01;111300.0;1301.3666666666666;36.70166666666667;0.8250000000000001;1270.2666666666669;61.1875;0.6980500000000001;50.04967549868374
2009-02-02;111300.0;1303.3333333333333;36.77166666666667;0.82;1281.2333333333331;61.56583333333334;0.6928166666666666;49.79403755564452
2009-02-03;111300.0;1303.3333333333333;36.848333333333336;0.824;1286.6;61.60666666666667;0.6919666666666667;49.55913862599485
2009-02-04;111300.0;1300.4666666666667;36.89833333333333;0.8259999999999998;1295.5666666666666;61.17333333333333;0.6938333333333334;49.45710568061945
2009-02-05;111300.0;1288.3;36.92166666666667;0.826;1301.9666666666667;60.138333333333335;0.70065;49.42285309119175
2009-02-06;111300.0;1270.8333333333333;36.98833333333334;0.833;1307.5666666666666;59.0225;0.7069166666666667;49.264761129421686
2009-02-07;111300.0;1250.7666666666669;37.005;0.8340000000000001;1314.4;58.2175;0.7113333333333334;49.144542502607
2009-02-08;111300.0;1236.8666666666666;37.01;0.833;1323.3666666666666;57.6175;0.7160166666666666;49.03589326892114
2009-02-09;111300.0;1224.6666666666667;37.01166666666667;0.8340000000000001;1327.4666666666667;57.681666666666665;0.7130666666666667;49.03966540658514
2009-02-10;111300.0;1215.4;36.92333333333333;0.8290000000000001;1332.9;57.267500000000005;0.7153166666666666;49.03991562219404
2009-02-11;111300.0;1208.9333333333334;36.87166666666666;0.835;1340.6333333333334;56.98416666666666;0.7148666666666667;49.05192822416881
2009-02-12;111300.0;1203.4;36.830000000000005;0.8270000000000001;1351.1333333333334;57.1675;0.7092833333333334;49.00999803690717
2009-02-13;111300.0;1191.6666666666667;36.7;0.826;1359.2;56.958333333333336;0.7096333333333333;48.934293890975496
2009-02-14;111300.0;1175.9;36.64833333333333;0.8290000000000001;1361.9666666666667;56.6475;0.7105;48.80719444869999
2009-02-15;111300.0;1162.8333333333333;36.568333333333335;0.8320000000000001;1371.4333333333334;56.38333333333333;0.7099;48.720071083213554
2009-02-16;111300.0;1150.2666666666669;36.59166666666667;0.838;1375.6666666666667;56.2075;0.7092166666666666;48.592980083435215
2009-02-17;111300.0;1131.5333333333333;36.65;0.8340000000000001;1372.2;55.93166666666666;0.7083499999999999;48.50397153921309
2009-02-18;111300.0;1115.0333333333333;36.678333333333335;0.8370000000000001;1368.3;55.69833333333334;0.7091833333333334;48.39232907121039
2009-02-19;111300.0;1101.6;36.735;0.8340000000000001;1366.2666666666669;54.95916666666667;0.7143666666666666;48.333122688454
2009-02-20;111300.0;1087.9333333333334;36.76333333333333;0.841;1365.9333333333334;54.15333333333333;0.7189833333333333;48.25047782934218
2009-02-21;111300.0;1065.3;36.875;0.8440000000000001;1361.8333333333333;53.429166666666674;0.7226666666666667;48.19679407388644
2009-02-22;111300.0;1045.0;36.995000000000005;0.84;1356.0666666666666;53.704166666666666;0.7189166666666666;48.15401206917912
2009-02-23;111300.0;1016.9666666666668;37.05333333333333;0.833;1346.7666666666669;54.094166666666666;0.7154833333333332;48.11070186087733
