date;Volume;BS_flow_[m3/d];TS_BS_[gTS/L];VS_BS_[gVS/gTS];PS_flow_[m3/d];TS_PS_[gTS/L];VS_PS_[gVS/gTS];VSR
2015-08-02;10000.0;264.0;47.24;0.7622777307366637;0.0;0.0;0.0;34.851183647141426
2015-08-03;10000.0;270.5;50.88;0.7765957446808511;0.0;0.0;0.0;34.344981888842185
2015-08-04;10000.0;268.3333333333333;49.67;0.8193422113435074;0.0;0.0;0.0;34.241836290590385
2015-08-05;10000.0;271.5;53.11;0.7907930001576541;0.0;0.0;0.0;34.182464666834846
2015-08-06;10000.0;274.0;52.42999999999999;0.7732850533091933;0.0;0.0;0.0;34.10619223619219
2015-08-07;10000.0;274.3333333333333;51.77;0.7959562616051166;0.0;0.0;0.0;34.01058674381035
2015-08-08;10000.0;272.57142857142856;51.36571428571428;0.7970984879444217;0.0;0.0;0.0;34.06568765796485
2015-08-09;10000.0;272.5;51.94625;0.7641492590608819;0.0;0.0;0.0;34.19311944059807
2015-08-10;10000.0;269.3333333333333;52.2;0.7683938779273466;0.0;0.0;0.0;34.1730022518497
2015-08-11;10000.0;266.9;53.268;0.7981870229007633;0.0;0.0;0.0;34.048336115258834
2015-08-12;10000.0;263.0;53.39545454545455;0.7883665630144503;0.0;0.0;0.0;33.945343024998344
2015-08-13;10000.0;263.9166666666667;53.88666666666666;0.7970990048912127;0.0;0.0;0.0;33.959125255597904
2015-08-14;10000.0;263.84615384615387;54.3;0.7759028012149848;0.0;0.0;0.0;34.087101017715106
2015-08-15;10000.0;265.2142857142857;54.41142857142857;0.7524167561761547;0.0;0.0;0.0;34.19982127747863
2015-08-16;10000.0;264.46666666666664;55.260666666666665;0.7709605361131794;0.0;0.0;0.0;34.24432577001952
2015-08-17;10000.0;266.0;55.795625;0.7601065496709495;0.0;0.0;0.0;34.19998786249913
2015-08-18;10000.0;265.52941176470586;55.45352941176471;0.7843137254901962;0.0;0.0;0.0;34.179504173730415
2015-08-19;10000.0;265.0;55.047222222222224;0.765891150810137;0.0;0.0;0.0;34.16496444017143
2015-08-20;10000.0;265.89473684210526;54.61315789473685;0.7886752136752136;0.0;0.0;0.0;34.22068493591931
2015-08-21;10000.0;265.35;54.4635;0.7692754746222394;0.0;0.0;0.0;34.257502900833245
2015-08-22;10000.0;265.23809523809524;54.65190476190477;0.764806573091407;0.0;0.0;0.0;34.33634352248345
2015-08-23;10000.0;265.95454545454544;54.245000000000005;0.7717724288840263;0.0;0.0;0.0;34.37992641299612
2015-08-24;10000.0;266.69565217391306;54.67739130434782;0.7755102040816327;0.0;0.0;0.0;34.43285164652347
2015-08-25;10000.0;267.125;54.6925;0.7492732558139535;0.0;0.0;0.0;34.4090966103827
2015-08-26;10000.0;268.4;54.5716;0.7584671956647957;0.0;0.0;0.0;34.40907777632226
2015-08-27;10000.0;266.4230769230769;54.75576923076923;0.6908692722371967;0.0;0.0;0.0;34.30266506788074
2015-08-28;10000.0;264.1851851851852;55.18703703703704;0.6658132530120482;0.0;0.0;0.0;34.24510309402024
2015-08-29;10000.0;262.7857142857143;55.888571428571424;0.7109448082319926;0.0;0.0;0.0;34.184336237535035
2015-08-30;10000.0;261.6551724137931;56.14689655172414;0.7221520984537709;0.0;0.0;0.0;34.22481958130499
2015-08-31;10000.0;260.2;56.21066666666666;0.7244230106786084;0.0;0.0;0.0;34.25922167565276
2015-09-01;10000.0;259.76666666666665;56.53734226694732;0.7835940559779596;0.0;0.0;0.0;34.2954802324933
2015-09-02;10000.0;259.3666666666667;56.56729575235631;0.723960338129218;0.0;0.0;0.0;34.393555117685345
2015-09-03;10000.0;259.46666666666664;57.12545194422429;0.7466389313587164;0.0;0.0;0.0;34.41829477773638
2015-09-04;10000.0;259.1;56.716612911734;0.7461733643789835;0.0;0.0;0.0;34.374928954136045
2015-09-05;10000.0;259.0;56.900586449148285;0.7681369601963306;0.0;0.0;0.0;34.23339683755894
2015-09-06;10000.0;259.3666666666667;56.989919782481614;0.7378299120234605;0.0;0.0;0.0;34.187134774123294
2015-09-07;10000.0;259.0;56.91691978248162;0.7486631016042781;0.0;0.0;0.0;34.158592354661685
2015-09-08;10000.0;258.26666666666665;56.95025311581495;0.7233818628310823;0.0;0.0;0.0;34.11902484450164
2015-09-09;10000.0;259.93333333333334;57.16391978248162;0.7147097625329816;0.0;0.0;0.0;34.082135315850124
2015-09-10;10000.0;261.4;57.14525311581495;0.6607830551989731;0.0;0.0;0.0;34.040334243276504
2015-09-11;10000.0;264.1666666666667;57.094919782481625;0.6645974416854779;0.0;0.0;0.0;34.02604990650788
2015-09-12;10000.0;262.56666666666666;56.878563562171;0.7059803093828331;0.0;0.0;0.0;33.93817547569253
2015-09-13;10000.0;263.2;56.934563562171;0.5854939284542173;0.0;0.0;0.0;33.82745661163621
2015-09-14;10000.0;263.8333333333333;57.11023022883767;0.6090299362015377;0.0;0.0;0.0;33.68752890238226
2015-09-15;10000.0;265.46666666666664;57.26023022883767;0.5821353803210049;0.0;0.0;0.0;33.6351016971954
2015-09-16;10000.0;267.3;57.35164595353128;0.620804133760899;0.0;0.0;0.0;33.65858517319409
2015-09-17;10000.0;269.9;58.34364595353127;0.5430147980938048;0.0;0.0;0.0;33.68170008115464
2015-09-18;10000.0;267.03333333333336;59.37564595353128;0.5509481668773705;0.0;0.0;0.0;33.677419285864794
2015-09-19;10000.0;268.56666666666666;60.19064595353127;0.5463859649122808;0.0;0.0;0.0;33.60646790256723
2015-09-20;10000.0;269.8;60.61264595353127;0.5275357809583073;0.0;0.0;0.0;33.55455765901079
2015-09-21;10000.0;268.56666666666666;60.95331262019794;0.5476398601398602;0.0;0.0;0.0;33.45328538418253
2015-09-22;10000.0;265.3;61.59731262019794;0.5493694247923716;0.0;0.0;0.0;33.38059526200691
2015-09-23;10000.0;265.6333333333333;61.49764595353128;0.5663398692810456;0.0;0.0;0.0;33.291718296321115
2015-09-24;10000.0;267.3333333333333;61.701312620197946;0.5795584627964022;0.0;0.0;0.0;33.32172199258014
2015-09-25;10000.0;265.7;62.15031262019794;0.5807491556647221;0.0;0.0;0.0;33.2635477289619
2015-09-26;10000.0;263.9;62.37031262019794;0.5838386901152214;0.0;0.0;0.0;33.33717589514259
2015-09-27;10000.0;266.43333333333334;61.94064595353128;0.6127826574472062;0.0;0.0;0.0;33.311206169397565
