plant,date,VS_PS[%],T_ww[degC],HRT_AD[day],SRT_AS[day],m_PS[%],VSR_[%]
Dig4,2018-05-18,0.0,29.361666666666668,18.5579598145286,9.191471043728546,0.0,21.80051970925128
Dig4,2018-05-19,0.0,29.346666666666668,18.70741482965932,8.955717231477918,0.0,21.67766548433404
Dig4,2018-05-20,0.0,29.329666666666665,18.525274725274727,8.934124737147412,0.0,21.535596690017968
Dig4,2018-05-21,0.0,29.31233333333333,18.53246753246753,9.076993105397408,0.0,21.362988879145497
Dig4,2018-05-22,0.0,29.295,18.509915014164307,9.179547981337787,0.0,21.239187244531287
Dig4,2018-05-23,0.0,29.284666666666663,18.13142857142857,9.167855557696692,0.0,21.175360262933754
Dig4,2018-05-24,0.0,29.269666666666662,18.29888712241653,9.058998373388244,0.0,21.098349799420028
Dig4,2018-05-25,0.0,29.256,18.20469798657718,8.68852701600889,0.0,20.95431471558808
Dig4,2018-05-26,0.0,29.245333333333328,18.19910846953937,8.488175406801213,0.0,20.752495732443865
Dig4,2018-05-27,0.0,29.24966666666666,18.18166939443536,8.34747701500033,0.0,20.66452038915145
Dig4,2018-05-28,0.0,29.25033333333333,18.11764705882353,8.230466760612563,0.0,20.74670612467521
Dig4,2018-05-29,0.0,29.254,17.956594323873123,8.03304670042642,0.0,20.899361114302387
Dig4,2018-05-30,0.0,29.254999999999995,18.18864774624374,8.28285929707522,0.0,21.129304721768488
Dig4,2018-05-31,0.0,29.251333333333328,18.3631669535284,8.512182097174616,0.0,21.306139673786262
Dig4,2018-06-01,0.0,29.249666666666663,18.24801587301588,8.239190310212047,0.0,21.529586949054604
Dig4,2018-06-02,0.0,29.258,18.1255230125523,8.060246526484942,0.0,21.66872757617065
Dig4,2018-06-03,0.0,29.259333333333327,17.884007029876976,7.89421651347751,0.0,21.657041371681093
Dig4,2018-06-04,0.0,29.259,17.771863117870723,7.78498350282232,0.0,21.48248707171215
Dig4,2018-06-05,0.0,29.262,17.65680473372781,7.857479005460741,0.0,21.11906180630526
Dig4,2018-06-06,0.0,29.26733333333333,17.555360281195078,7.89177226666888,0.0,20.88743106077685
Dig4,2018-06-07,0.0,29.26133333333333,17.5030549898167,8.019002212579025,0.0,20.807733580627023
Dig4,2018-06-08,0.0,29.259333333333327,17.043478260869566,7.751970082996831,0.0,20.830430498688933
Dig4,2018-06-09,0.0,29.259999999999994,16.6652977412731,7.75699723154759,0.0,20.79713131228261
Dig4,2018-06-10,0.0,29.260666666666665,16.88368580060423,8.09615395787008,0.0,20.760009510785547
Dig4,2018-06-11,0.0,29.25966666666666,16.89409984871407,8.109458791838044,0.0,20.74443485344793
Dig4,2018-06-12,0.0,29.25966666666666,16.897476340694006,7.967276862646241,0.0,20.85433597909267
Dig4,2018-06-13,0.0,29.268999999999995,16.952380952380953,7.984326945193486,0.0,20.936934399763327
Dig4,2018-06-14,0.0,29.26233333333333,16.937411095305833,7.993046941279268,0.0,21.088804534179896
Dig4,2018-06-15,0.0,29.260333333333328,17.349928876244665,8.38673742567863,0.0,21.201398871571964
Dig4,2018-06-16,0.0,29.259,17.473913043478262,8.234236115412257,0.0,21.3876264663176
Dig4,2018-06-17,0.0,29.26233333333333,17.370600414078677,8.171400076918285,0.0,21.34776949592679
Dig4,2018-06-18,0.0,29.25966666666666,17.386440677966103,8.195237321760652,0.0,21.19395931992656
Dig4,2018-06-19,0.0,29.258,17.9963167587477,8.648926881656877,0.0,21.028783596048672
Dig4,2018-06-20,0.0,29.259333333333327,18.4438305709024,8.872071337429587,0.0,20.95097660115736
Dig4,2018-06-21,0.0,29.260999999999992,18.26962457337884,8.584689450919422,0.0,20.83133458182588
Dig4,2018-06-22,0.0,29.257666666666665,18.492776886035312,8.792698750615738,0.0,20.573491920664328
Dig4,2018-06-23,0.0,29.25966666666666,18.99310344827586,9.06522965646148,0.0,20.38971937040804
Dig4,2018-06-24,0.0,29.258,19.18793103448276,8.972188937110255,0.0,20.272115606351075
Dig4,2018-06-25,0.0,29.258,19.179180887372013,8.660820992119671,0.0,20.28508659374405
Dig4,2018-06-26,0.0,29.25966666666666,19.175,8.514713903920693,0.0,20.227547468093537
Dig4,2018-06-27,0.0,29.25666666666666,19.365356622998544,8.371863073304521,0.0,20.02924735233284
Dig4,2018-06-28,0.0,29.253666666666664,19.458770614692654,8.133564884724583,0.0,19.76308152899336
Dig4,2018-06-29,0.0,29.25333333333333,19.5137157107232,8.292932734868128,0.0,19.490308627621665
Dig4,2018-06-30,0.0,29.254999999999995,19.52213740458016,8.205118202734495,0.0,19.254199057029272
Dig4,2018-07-01,0.0,29.219999999999995,19.53201219512195,8.015320979339727,0.0,19.103841814855205
Dig4,2018-07-02,0.0,29.175666666666665,19.89,8.160203588801597,0.0,19.033583924813573
Dig4,2018-07-03,0.0,29.145333333333333,20.48333333333333,8.596787080298958,0.0,19.174291849618577
Dig4,2018-07-04,0.0,29.12033333333333,20.31024096385542,8.220018400187758,0.0,19.330721651011416
Dig4,2018-07-05,0.0,29.09466666666667,21.29066265060241,9.111382031138264,0.0,19.620417895182435
Dig4,2018-07-06,0.0,29.07166666666667,21.414043583535108,9.001043998407985,0.0,19.791925776425053
Dig4,2018-07-07,0.0,29.055333333333337,21.290983606557376,8.9905756407257,0.0,19.90390064592096
Dig4,2018-07-08,0.0,29.037,21.254789272030653,8.954619368162348,0.0,19.9038167473284
Dig4,2018-07-09,0.0,29.020666666666667,21.199630314232905,8.89035842661565,0.0,19.90306417185248
Dig4,2018-07-10,0.0,29.005666666666663,20.206666666666667,8.833976565034876,0.0,19.87427260678508
Dig4,2018-07-11,0.0,28.989,20.233183856502244,8.599453250855566,0.0,19.85289254512694
Dig4,2018-07-12,0.0,28.971,20.13502109704641,8.520935420140153,0.0,19.742031919522763
Dig4,2018-07-13,0.0,28.957,19.80942184154176,8.51618105913045,0.0,19.689554802932875
Dig4,2018-07-14,0.0,28.956333333333337,19.78135593220339,8.571884026902376,0.0,19.60810389424447
Dig4,2018-07-15,0.0,28.94933333333334,19.87125220458553,8.524309315148276,0.0,19.713140813520454
Dig4,2018-07-16,0.0,28.931666666666672,20.026455026455025,8.564269711519735,0.0,19.725240111075333
Dig4,2018-07-17,0.0,28.92266666666667,20.06741573033708,8.406562220535507,0.0,19.984637927761906
Dig4,2018-07-18,0.0,28.926000000000005,20.18300653594771,8.361730958627893,0.0,20.22415738929532
Dig4,2018-07-19,0.0,28.931666666666672,20.07584830339321,8.128155847727381,0.0,20.54165074986025
Dig4,2018-07-20,0.0,28.933666666666674,19.964560862865948,7.96366922858431,0.0,20.763703489076807
Dig4,2018-07-21,0.0,28.937333333333346,20.07704160246533,7.712890727535421,0.0,20.92028493209732
Dig4,2018-07-22,0.0,28.940000000000005,19.56967213114754,7.775550085851524,0.0,21.025864458813352
Dig4,2018-07-23,0.0,28.93533333333334,19.42379679144385,7.672343433237959,0.0,20.978783919098
Dig4,2018-07-24,0.0,28.934000000000008,18.436781609195403,7.48688593642608,0.0,20.974496216321825
Dig4,2018-07-25,0.0,28.928000000000008,18.25338491295938,7.280544817036443,0.0,20.952503931998887
Dig4,2018-07-26,0.0,28.91566666666668,18.16572504708098,7.218399903624802,0.0,21.000538590266427
Dig4,2018-07-27,0.0,28.908666666666672,18.141342756183747,7.103957532681512,0.0,21.04500889534775
Dig4,2018-07-28,0.0,28.895333333333337,18.21527777777778,7.0492311394274445,0.0,21.108174283657263
Dig4,2018-07-29,0.0,28.88000000000001,18.285217391304347,6.97755816442678,0.0,21.1207990546312
Dig4,2018-07-30,0.0,28.85300000000001,18.37102473498233,6.982387184834539,0.0,21.14827393919086
Dig4,2018-07-31,0.0,28.867000000000008,18.21120689655172,6.933353573527062,0.0,21.142805891212088
Dig4,2018-08-01,0.0,28.88933333333334,17.664794007490638,6.542605421183868,0.0,21.05477228659973
Dig4,2018-08-02,0.0,28.907333333333337,17.22964509394572,6.222530579418691,0.0,20.90568321640215
Dig4,2018-08-03,0.0,28.92166666666667,16.828358208955223,5.910949272550303,0.0,20.753401390969664
Dig4,2018-08-04,0.0,28.93466666666667,16.554782608695653,5.753443909315576,0.0,20.65384370049001
Dig4,2018-08-05,0.0,28.94933333333333,16.44137931034483,5.725569868276788,0.0,20.58395816224763
Dig4,2018-08-06,0.0,28.96333333333333,16.258680555555557,5.630510206109647,0.0,20.5238073045438
Dig4,2018-08-07,0.0,28.97466666666667,16.37543859649123,5.8285212666010855,0.0,20.441094929139968
Dig4,2018-08-08,0.0,28.987333333333336,16.157894736842106,5.832098662512784,0.0,20.3784038785051
Dig4,2018-08-09,0.0,29.00133333333334,15.96875,5.807407356553688,0.0,20.33655844306526
Dig4,2018-08-10,0.0,29.01833333333333,15.6794425087108,5.575605189476066,0.0,20.2631204211066
Dig4,2018-08-11,0.0,29.035000000000007,15.334494773519165,5.276890111964634,0.0,20.245467270616984
Dig4,2018-08-12,0.0,29.04766666666667,15.105263157894736,5.288806768150859,0.0,20.19291027986645
Dig4,2018-08-13,0.0,29.05633333333334,14.798076923076923,5.354106110563637,0.0,20.165149665583147
Dig4,2018-08-14,0.0,29.059000000000005,14.65451388888889,5.467921864333022,0.0,19.918066150826885
Dig4,2018-08-15,0.0,29.06533333333333,14.68622448979592,5.564661452537144,0.0,19.68240905039702
Dig4,2018-08-16,0.0,29.066,14.779005524861878,5.568285114743141,0.0,19.34685483014844
Dig4,2018-08-17,0.0,29.063,14.998601398601398,5.780146739419979,0.0,19.09518465213944
Dig4,2018-08-18,0.0,29.058666666666667,15.365034965034964,6.029104799884618,0.0,18.79942894528134
Dig4,2018-08-19,0.0,29.046333333333333,15.46,6.114462062364858,0.0,18.54072458625961
Dig4,2018-08-20,0.0,29.039666666666665,15.474339035769828,6.227677568371803,0.0,18.344463609652344
Dig4,2018-08-21,0.0,29.037,15.601756954612004,6.308756375999888,0.0,18.40448363638054
Dig4,2018-08-22,0.0,29.02533333333333,15.706930693069308,6.4550744431957305,0.0,18.59795878851185
Dig4,2018-08-23,0.0,29.009666666666664,15.680115273775217,6.563186929211075,0.0,18.77774274028745
Dig4,2018-08-24,0.0,29.002,15.84480234260615,6.4908616915573445,0.0,18.872846669532567
Dig4,2018-08-25,0.0,29.000666666666667,16.265007320644216,6.717889240353937,0.0,18.817680339472147
Dig4,2018-08-26,0.0,28.99566666666667,16.359838274932613,6.6428439065354645,0.0,18.8491766601054
Dig4,2018-08-27,0.0,28.994000000000003,16.509067357512954,6.467357917114832,0.0,18.826269240256128
Dig4,2018-08-28,0.0,28.993,16.604790419161677,6.109356134632377,0.0,18.896456717055703
Dig4,2018-08-29,0.0,29.002333333333333,16.73419540229885,6.211941254816819,0.0,18.903691480492327
Dig4,2018-08-30,0.0,29.002333333333333,16.850162866449512,6.105782791888697,0.0,18.87860882366009
Dig4,2018-08-31,0.0,29.003,16.963081861958266,6.205152719239711,0.0,18.95502744906507
Dig4,2018-09-01,0.0,29.003666666666668,16.911174785100286,6.200185667940492,0.0,18.99730542802227
Dig4,2018-09-02,0.0,29.00433333333334,17.078796561604584,6.006340351535918,0.0,19.08873110563033
Dig4,2018-09-03,0.0,29.00733333333334,17.38053097345133,6.302098845834634,0.0,19.091034950859605
Dig4,2018-09-04,0.0,29.007000000000005,17.154525386313466,6.141364457519387,0.0,19.12813858745985
Dig4,2018-09-05,0.0,28.996333333333336,17.122065727699532,6.086437629294103,0.0,19.16671357865006
Dig4,2018-09-06,0.0,28.98633333333333,17.166666666666668,6.161973720037248,0.0,19.318306094669094
Dig4,2018-09-07,0.0,28.975,17.14904679376083,6.136782006073126,0.0,19.47648105348389
Dig4,2018-09-08,0.0,28.963,17.075134168157422,5.860504813698045,0.0,19.6545018358424
Dig4,2018-09-09,0.0,28.95433333333333,17.08117443868739,5.87781230032784,0.0,19.87474155013393
Dig4,2018-09-10,0.0,28.947333333333333,17.264705882352942,6.141767263510735,0.0,20.11612326529564
Dig4,2018-09-11,0.0,28.940666666666665,17.42676767676768,6.433453013658593,0.0,20.388068964536856
Dig4,2018-09-12,0.0,28.92133333333333,17.388719512195124,6.329038231423257,0.0,20.595710955725576
Dig4,2018-09-13,0.0,28.913,17.510835913312693,6.434951226841901,0.0,20.89573383288344
Dig4,2018-09-14,0.0,28.902666666666665,17.595129375951295,6.49314942804748,0.0,21.259571484795448
Dig4,2018-09-15,0.0,28.880666666666663,17.876061120543294,6.575115288462824,0.0,21.674912726325413
Dig4,2018-09-16,0.0,28.855,18.105263157894736,6.734768431926011,0.0,22.053300669319
Dig4,2018-09-17,0.0,28.833,18.16749585406302,6.711311669439506,0.0,22.40753397775488
Dig4,2018-09-18,0.0,28.826,18.277064220183487,6.754498965620701,0.0,22.78264063922064
Dig4,2018-09-19,0.0,28.809,18.37311178247734,6.46588947045389,0.0,23.16037657278885
Dig4,2018-09-20,0.0,28.793333333333333,18.416523235800344,6.429003296228261,0.0,23.46813409637817
Dig4,2018-09-21,0.0,28.793,18.469135802469136,6.691038468374941,0.0,23.779041434184148
Dig4,2018-09-22,0.0,28.79533333333333,18.55351170568562,6.971621939214116,0.0,24.08278707034933
Dig4,2018-09-23,0.0,28.782666666666664,19.058528428093645,7.287962660133595,0.0,24.34481807520789
Dig4,2018-09-24,0.0,28.77333333333333,19.55784469096672,7.636106498996814,0.0,24.6715296162218
Dig4,2018-09-25,0.0,28.765666666666664,19.96815286624204,7.820405903822413,0.0,24.91183620192804
Dig4,2018-09-26,0.0,28.74833333333333,20.18471337579618,7.6852804527843475,0.0,25.229278184059964
Dig4,2018-09-27,0.0,28.729333333333333,20.276206322795343,7.568930154046371,0.0,25.43427105181933
Dig4,2018-09-28,0.0,28.713666666666665,20.65671641791045,7.726216150780785,0.0,25.7204561349888
Dig4,2018-09-29,0.0,28.697333333333333,20.65156794425087,7.599054403681453,0.0,25.97421400950201
Dig4,2018-09-30,0.0,28.696,20.608050847457623,7.636104682704042,0.0,26.167585617872184
Dig4,2018-10-01,0.0,28.678999999999995,20.478947368421053,7.630988898890813,0.0,26.25354044313512
Dig4,2018-10-02,0.0,28.663999999999994,20.33684210526316,7.528071094498111,0.0,26.315738672456003
Dig4,2018-10-03,0.0,28.650333333333325,20.67600700525394,7.743354948512066,0.0,26.391667148296182
Dig4,2018-10-04,0.0,28.641333333333325,20.768456375838927,7.772169858723723,0.0,26.480095041722755
Dig4,2018-10-05,0.0,28.64,20.92672413793104,7.820092889168187,0.0,26.591886366923863
Dig4,2018-10-06,0.0,28.636666666666663,21.11422413793104,8.052371086874434,0.0,26.65604572489572
Dig4,2018-10-07,0.0,28.63233333333333,21.22466960352423,8.26626436257126,0.0,26.722501515363284
Dig4,2018-10-08,0.0,28.63033333333333,21.3031914893617,8.402398770727533,0.0,26.7591797409132
Dig4,2018-10-09,0.0,28.62366666666666,21.37979797979798,8.324590695540397,0.0,26.78848891031276
Dig4,2018-10-10,0.0,28.608666666666657,21.5035335689046,8.331212523178383,0.0,26.81218809010528
Dig4,2018-10-11,0.0,28.58366666666666,21.784982935153582,8.405790374749055,0.0,26.82887271779953
Dig4,2018-10-12,0.0,28.57466666666666,21.730853391684903,7.852704718567896,0.0,26.822092867653943
Dig4,2018-10-13,0.0,28.56033333333333,21.83369803063457,7.629779214469702,0.0,26.76301989953075
Dig4,2018-10-14,0.0,28.550666666666658,21.89527027027027,7.702267516741237,0.0,26.58356659358173
Dig4,2018-10-15,0.0,28.550333333333324,21.4171974522293,7.59249169793434,0.0,26.34517612186104
Dig4,2018-10-16,0.0,28.55366666666666,21.3494623655914,7.558733721163697,0.0,26.153207025464788
Dig4,2018-10-17,0.0,28.548999999999992,21.085365853658537,7.140702578471344,0.0,26.054848692662567
Dig4,2018-10-18,0.0,28.536333333333328,21.46279491833031,7.065309231780185,0.0,25.98721352372039
Dig4,2018-10-19,0.0,28.52033333333333,21.431635388739945,7.134053900922654,0.0,25.898266683014693
Dig4,2018-10-20,0.0,28.50466666666665,21.553691275167782,7.309253537204341,0.0,25.77345328734225
Dig4,2018-10-21,0.0,28.489333333333327,21.55813953488372,7.159577808145712,0.0,25.64456289199789
Dig4,2018-10-22,0.0,28.46733333333333,21.83917525773196,7.14288695260088,0.0,25.501822336091383
Dig4,2018-10-23,0.0,28.45633333333333,21.9,7.185630484711942,0.0,25.43907394390299
Dig4,2018-10-24,0.0,28.443333333333328,22.042857142857144,7.267019407208564,0.0,25.40681590162908
Dig4,2018-10-25,0.0,28.43166666666666,21.893129770992367,7.116735341709077,0.0,25.426321214976767
Dig4,2018-10-26,0.0,28.429333333333325,21.865853658536587,6.865983531119105,0.0,25.356381035913248
Dig4,2018-10-27,0.0,28.427333333333323,21.978779840848805,6.794147976976412,0.0,25.34031639504608
Dig4,2018-10-28,0.0,28.423999999999992,21.822222222222223,6.500804179095579,0.0,25.277609403577408
Dig4,2018-10-29,0.0,28.42366666666666,21.77777777777778,6.196256923678606,0.0,25.29795059691881
Dig4,2018-10-30,0.0,28.40466666666666,22.062626262626264,6.263601211657137,0.0,25.34120312600657
Dig4,2018-10-31,0.0,28.40366666666666,21.904051172707888,5.9845075874738765,0.0,25.548620424321665
Dig4,2018-11-01,0.0,28.398333333333326,21.8978102189781,5.969968924508013,0.0,25.763939753645406
Dig4,2018-11-02,0.0,28.380666666666663,21.847341337907377,5.9357495872136266,0.0,25.942108785316453
Dig4,2018-11-03,0.0,28.363,22.149228130360207,5.916139158908679,0.0,26.0596743169536
Dig4,2018-11-04,0.0,28.347333333333328,22.06341463414634,6.008173535837932,0.0,26.17132779774057
Dig4,2018-11-05,0.0,28.326333333333327,22.0,5.916501917053885,0.0,26.29735113995741
Dig4,2018-11-06,0.0,28.308,22.09375,6.003026697592964,0.0,26.40049074723685
Dig4,2018-11-07,0.0,28.290666666666663,22.31099195710456,6.301884956536077,0.0,26.52615082515068
Dig4,2018-11-08,0.0,28.277,22.591379310344827,6.577341415776107,0.0,26.647148739978704
Dig4,2018-11-09,0.0,28.272666666666662,22.715976331360945,6.438705829692262,0.0,26.79894477005216
Dig4,2018-11-10,0.0,28.273666666666664,22.603854389721626,6.361531430103442,0.0,26.98296544738376
Dig4,2018-11-11,0.0,28.27233333333333,22.763466042154565,6.210107216186911,0.0,27.28882534920355
Dig4,2018-11-12,0.0,28.277333333333328,22.797227036395142,6.257607905005375,0.0,27.675617678317533
Dig4,2018-11-13,0.0,28.282,23.25996533795493,6.406894175211084,0.0,28.16202888287963
Dig4,2018-11-14,0.0,28.276666666666657,23.53333333333333,6.411114740934415,0.0,28.658511849933447
Dig4,2018-11-15,0.0,28.265333333333324,23.4902807775378,6.270535994910468,0.0,29.06318033180208
Dig4,2018-11-16,0.0,28.25599999999999,23.77083333333333,6.369170139626171,0.0,29.373311651962123
Dig4,2018-11-17,0.0,28.252666666666656,23.65645514223195,6.123582868240386,0.0,29.6882767582503
Dig4,2018-11-18,0.0,28.257999999999992,24.03719912472648,6.339898210839502,0.0,29.877752774098354
Dig4,2018-11-19,0.0,28.253333333333327,24.252808988764045,6.134772407932113,0.0,30.028302329109177
Dig4,2018-11-20,0.0,28.247666666666657,24.33640552995392,6.07215362694932,0.0,30.08315679556097
Dig4,2018-11-21,0.0,28.24566666666665,24.19047619047619,5.733144299708325,0.0,30.27514235294884
Dig4,2018-11-22,0.0,28.24333333333333,24.35214446952596,5.676820106718321,0.0,30.48253893378721
Dig4,2018-11-23,0.0,28.241,24.240112994350284,5.751719586240508,0.0,30.687545263808
Dig4,2018-11-24,0.0,28.23666666666666,24.46750902527076,5.767205232038344,0.0,30.916443380136176
Dig4,2018-11-25,0.0,28.23233333333333,24.740343347639485,5.803680431385595,0.0,31.244343784902405
Dig4,2018-11-26,0.0,28.229,24.8056768558952,5.72561442764871,0.0,31.519156949754795
Dig4,2018-11-27,0.0,28.224666666666664,24.85503685503685,5.800791880966119,0.0,31.775418141445712
Dig4,2018-11-28,0.0,28.21866666666666,24.89171974522293,5.910143319643405,0.0,31.871745114481712
Dig4,2018-11-29,0.0,28.215,25.0276008492569,5.867122014754812,0.0,31.93024355355756
Dig4,2018-11-30,0.0,28.207999999999995,25.19178082191781,5.998522069269797,0.0,31.90979761087696
Dig4,2018-12-01,0.0,28.210999999999995,25.435960591133004,6.340526151390831,0.0,31.945346968579265
Dig4,2018-12-02,0.0,28.21999999999999,25.899665551839465,6.805926970194392,0.0,32.093365231186304
Dig4,2018-12-03,0.0,28.222999999999995,26.16722408026756,7.029753262698143,0.0,32.21699170687507
Dig4,2018-12-04,0.0,28.225666666666665,26.12747875354108,6.874331723005823,0.0,32.33833881985426
Dig4,2018-12-05,0.0,28.233333333333327,26.31207289293849,6.782861824899307,0.0,32.433231134553445
Dig4,2018-12-06,0.0,28.23566666666666,26.466042154566743,6.634370552632435,0.0,32.58816798974065
Dig4,2018-12-07,0.0,28.207,26.7467362924282,6.641280842664336,0.0,32.70202670181816
Dig4,2018-12-08,0.0,28.26866666666666,26.87133182844244,6.49065149183279,0.0,32.842939913068086
Dig4,2018-12-09,0.0,28.297999999999995,27.09706546275395,6.319628516439069,0.0,32.971703863365605
Dig4,2018-12-10,0.0,28.36766666666666,27.45806451612903,6.549034976274177,0.0,33.103380786973965
Dig4,2018-12-11,0.0,28.43633333333333,27.91265060240964,7.030466186508648,0.0,33.13869113161014
Dig4,2018-12-12,0.0,28.498666666666665,28.13855421686747,7.139109161206752,0.0,33.1068906966866
Dig4,2018-12-13,0.0,28.499333333333333,28.36711711711712,7.205134458220827,0.0,33.04147863277532
Dig4,2018-12-14,0.0,28.508333333333336,28.376854599406528,7.104723776746624,0.0,33.04584818837103
Dig4,2018-12-15,0.0,28.515000000000004,28.55218216318785,6.902082340936951,0.0,33.154909368774675
Dig4,2018-12-16,0.0,28.52266666666667,29.10436432637572,7.098149751921603,0.0,33.31525546503854
Dig4,2018-12-17,0.0,28.52800000000001,29.325088339222614,7.274497470777463,0.0,33.35992873284677
Dig4,2018-12-18,0.0,28.532333333333337,29.60817307692308,7.345914977034173,0.0,33.74991150572005
Dig4,2018-12-19,0.0,28.54233333333333,29.8628841607565,7.021520132692601,0.0,34.16597863931963
Dig4,2018-12-20,0.0,28.550666666666668,30.15839243498818,6.605512805409111,0.0,34.68782514168778
Dig4,2018-12-21,0.0,28.56233333333333,30.407554671968192,6.15780763387067,0.0,34.86870391961012
Dig4,2018-12-22,0.0,28.57333333333333,30.568733153638814,5.760157132239734,0.0,34.9247964563415
Dig4,2018-12-23,0.0,28.583666666666662,30.63764705882353,5.428960935228079,0.0,34.78805055183734
Dig4,2018-12-24,0.0,28.595333333333333,30.78157894736842,5.387053814521578,0.0,34.51201264195275
Dig4,2018-12-25,0.0,28.60633333333333,30.902631578947368,5.397717828629885,0.0,34.22206694490683
Dig4,2018-12-26,0.0,28.61733333333333,30.930875576036865,5.287424767159308,0.0,34.10122505783293
Dig4,2018-12-27,0.0,28.62833333333333,31.15437788018433,5.209157949090714,0.0,34.05505888440693
Dig4,2018-12-28,0.0,28.64,31.36448598130841,5.193447118588036,0.0,34.16598989468216
Dig4,2018-12-29,0.0,28.651333333333334,31.56140350877193,5.1640477834809,0.0,34.33940035923901
Dig4,2018-12-30,0.0,28.662666666666663,32.00250626566416,5.323807873856001,0.0,34.54184102991134
Dig4,2018-12-31,0.0,28.666,32.19410319410319,5.325567503401539,0.0,34.63407081979483
Dig4,2019-01-01,0.0,28.673666666666666,32.3732970027248,5.498168521278286,0.0,34.566759590618055
Dig4,2019-01-02,0.0,28.686,32.47284345047923,5.624907902279052,0.0,34.63295772761918
Dig4,2019-01-03,0.0,28.699,32.14009661835749,5.776713989040758,0.0,34.67385388915136
Dig4,2019-01-04,0.0,28.712,31.558659217877096,5.655701546469284,0.0,34.843707586194945
Dig4,2019-01-05,0.0,28.724666666666668,31.4985590778098,5.586804773137174,0.0,34.92027783222828
Dig4,2019-01-06,0.0,28.764000000000003,31.34794520547945,5.468101785351591,0.0,35.07424835068385
Dig4,2019-01-07,0.0,28.71066666666667,31.14527027027027,5.255526819452927,0.0,35.13761956050998
Dig4,2019-01-08,0.0,28.688333333333336,31.131195335276967,5.354913353814383,0.0,35.08224317184066
Dig4,2019-01-09,0.0,28.62966666666667,30.928909952606634,5.4079421074671865,0.0,34.94974471183681
Dig4,2019-01-10,0.0,28.567333333333337,29.770428015564203,5.265549505881044,0.0,34.87204781350572
Dig4,2019-01-11,0.0,28.50433333333334,29.792048929663608,5.683558985939369,0.0,34.86612276708517
Dig4,2019-01-12,0.0,28.505000000000003,29.58445040214477,5.649230632386622,0.0,34.85985681850424
Dig4,2019-01-13,0.0,28.50733333333333,29.44903581267217,5.657068877722226,0.0,34.647702274079705
Dig4,2019-01-14,0.0,28.514333333333337,29.233050847457623,5.8167311775946615,0.0,34.35042858799973
Dig4,2019-01-15,0.0,28.520000000000003,28.345098039215685,5.636915416687616,0.0,34.02854291018811
Dig4,2019-01-16,0.0,28.525,27.70805369127517,5.022267950869591,0.0,33.857174719370285
Dig4,2019-01-17,0.0,28.529000000000003,27.28219178082192,4.832175887475634,0.0,33.458474213627234
Dig4,2019-01-18,0.0,28.53566666666667,27.216438356164385,4.549594070630875,0.0,33.03054703786014
Dig4,2019-01-19,0.0,28.54566666666668,27.14794520547945,4.669554072669902,0.0,32.54770382327098
Dig4,2019-01-20,0.0,28.556333333333345,27.30790960451977,4.720209783570898,0.0,32.350966169839936
Dig4,2019-01-21,0.0,28.569333333333347,27.04790419161677,4.955804223433542,0.0,32.3047526960477
Dig4,2019-01-22,0.0,28.58066666666668,26.86053412462908,5.0764765012259225,0.0,32.53711502798132
Dig4,2019-01-23,0.0,28.59000000000001,26.746312684365783,5.397506955795407,0.0,32.854770666300375
Dig4,2019-01-24,0.0,28.600666666666672,26.531722054380666,5.637686880745026,0.0,33.1650439389495
Dig4,2019-01-25,0.0,28.610333333333344,26.19730941704036,6.003918929735989,0.0,33.35597679054291
Dig4,2019-01-26,0.0,28.62000000000001,25.75728155339806,6.179899126117517,0.0,33.47143316568365
Dig4,2019-01-27,0.0,28.630000000000013,25.423841059602648,6.199656013614391,0.0,33.61658532993413
Dig4,2019-01-28,0.0,28.642333333333347,25.06441717791411,6.235699329137166,0.0,33.70952045258369
Dig4,2019-01-29,0.0,28.65466666666668,24.954545454545453,6.389528417391718,0.0,33.82635562566408
Dig4,2019-01-30,0.0,28.66600000000001,24.805352798053526,6.419823205151976,0.0,33.9493272365934
Dig4,2019-01-31,0.0,28.676666666666684,24.61578947368421,6.460603819918873,0.0,34.18961047466777
Dig4,2019-02-01,0.0,28.686000000000018,24.40469208211144,6.627841537499035,0.0,34.347140375792925
Dig4,2019-02-02,0.0,28.69500000000001,24.16873449131513,6.220547697680648,0.0,34.4928428701838
Dig4,2019-02-03,0.0,28.70466666666668,24.22300469483568,6.524736049679921,0.0,34.43476728137474
Dig4,2019-02-04,0.0,28.714000000000013,23.80917874396136,6.624727152626546,0.0,34.42409235097269
Dig4,2019-02-05,0.0,28.723333333333347,24.019323671497585,6.98629531493505,0.0,34.36524384889834
Dig4,2019-02-06,0.0,28.73266666666668,23.52616279069768,6.691211660309888,0.0,34.361427740512084
Dig4,2019-02-07,0.0,28.741333333333344,23.232905982905983,6.706513493181144,0.0,34.445678583959044
Dig4,2019-02-08,0.0,28.75166666666668,23.03909465020576,6.763701753082104,0.0,34.554342044126514
Dig4,2019-02-09,0.0,28.76400000000001,23.00845665961945,6.887827651079174,0.0,34.65865826851798
Dig4,2019-02-10,0.0,28.776333333333344,22.674358974358974,6.031485081885982,0.0,34.726999599185746
Dig4,2019-02-11,0.0,28.79000000000001,22.066889632107024,5.628539133908689,0.0,34.84615149115995
Dig4,2019-02-12,0.0,28.803000000000008,21.7408256880734,5.280539418120296,0.0,35.227170405938786
